,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
M_trend,0,-3052.3292728782103,13.213878133668004,0.0,0.9999999999999996,23.380637639483897,0.0,False,log
M_step,1,-3052.457574829403,13.270558341540891,0.12830195119243193,4.111294638065033e-16,23.36736019220229,0.47063376303952414,False,log
M_step_trend,2,-3052.4715073034886,13.343997189543643,0.1422344252784793,9.907327972208079e-17,23.35363581487771,0.3679070366696244,False,log
M_iid,3,-3052.852224428886,13.324959232645597,0.5229515506755007,0.0,23.319170393361855,0.7440561709836025,False,log
