,rank,elpd_loo,p_loo,elpd_diff,weight,se,dse,warning,scale
D3_all_era,0,-4733.421667255223,18.32920635634582,0.0,0.7484608993303896,42.340245385710254,0.0,False,log
C3_preadult_era,1,-4734.776478243382,17.250425406999966,1.3548109881581087,0.20148760777053487,42.1649519744774,2.3227875235989868,False,log
B3_three_group,2,-4735.564234981363,16.061844269949688,2.1425677261399425,0.05005149289881778,42.11053238726917,2.64426426209283,False,log
C_adults_minors_era,3,-4755.821594169275,16.86370714491204,22.399926914051683,2.9090244929430074e-13,41.8519207078212,6.741168777500859,False,log
B_adults_minors,4,-4761.092775006522,14.996066504043483,27.671107751298386,2.2016473856231524e-13,41.72392420141984,7.071874796690469,False,log
A_persons,5,-4845.4232464202205,13.93214226719465,112.00157916499731,0.0,39.947780881486494,13.880640927218584,False,log
